Anno,Codice territoriale,Entita.territoriale,Denominazione territoriale,Sesso,Classi.di.eta,Decessi,Tasso di mortalità (per mille abitanti)
2015,6,Provincia,Alessandria,Femmine,55-59,45,2.9
2015,6,Provincia,Alessandria,Maschi e femmine,55-59,119,3.9
2015,6,Provincia,Alessandria,Maschi,60-64,126,9.1
2015,6,Provincia,Alessandria,Femmine,60-64,74,5.2
2015,6,Provincia,Alessandria,Maschi e femmine,60-64,200,7.1
2015,6,Provincia,Alessandria,Maschi,65-69,201,14.4
2015,6,Provincia,Alessandria,Femmine,65-69,131,8.7
2015,6,Provincia,Alessandria,Maschi e femmine,65-69,332,11.4
2015,6,Provincia,Alessandria,Maschi,70-74,293,25.7
2015,6,Provincia,Alessandria,Femmine,70-74,198,14.9
2015,6,Provincia,Alessandria,Maschi e femmine,70-74,491,19.9
2015,6,Provincia,Alessandria,Maschi,75-79,411,37.8
2015,6,Provincia,Alessandria,Femmine,75-79,314,23.1
2015,6,Provincia,Alessandria,Maschi e femmine,75-79,725,29.6
2015,6,Provincia,Alessandria,Maschi,80-84,567,76.5
2015,6,Provincia,Alessandria,Femmine,80-84,573,50.2
2015,6,Provincia,Alessandria,Maschi e femmine,80-84,1140,60.5
2015,6,Provincia,Alessandria,Maschi,85-89,600,144.1
2015,6,Provincia,Alessandria,Femmine,85-89,852,103
2015,6,Provincia,Alessandria,Maschi e femmine,85-89,1452,116.8
2015,6,Provincia,Alessandria,Maschi,90-94,364,246.3
2015,6,Provincia,Alessandria,Femmine,90-94,841,199.5
2015,6,Provincia,Alessandria,Maschi e femmine,90-94,1205,211.7
2015,6,Provincia,Alessandria,Maschi,95 e più,92,377
2015,6,Provincia,Alessandria,Femmine,95 e più,359,344.5
2015,6,Provincia,Alessandria,Maschi e femmine,95 e più,451,350.7
2015,6,Provincia,Alessandria,Maschi,Totale,2879,13.9
2015,6,Provincia,Alessandria,Femmine,Totale,3495,15.7
2015,6,Provincia,Alessandria,Maschi e femmine,Totale,6374,14.8
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,0-4,6,2.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,0-4,4,1.4
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,0-4,10,1.8
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,9-May,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,9-May,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,9-May,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,14-Oct,1,0.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,14-Oct,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,14-Oct,1,0.2
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,15-19,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,15-19,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,15-19,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,20-24,3,1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,20-24,1,0.4
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,20-24,4,0.7
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,25-29,2,0.6
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,25-29,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,25-29,2,0.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,30-34,1,0.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,30-34,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,30-34,1,0.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,35-39,4,1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,35-39,0,0
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,35-39,4,0.5
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,40-44,4,0.8
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,40-44,5,1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,40-44,9,0.9
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,45-49,4,0.7
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,45-49,6,1.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,45-49,10,0.9
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,50-54,13,2.5
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,50-54,6,1.2
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,50-54,19,1.8
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,55-59,27,6.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,55-59,16,3.6
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,55-59,43,4.9
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,60-64,41,10.4
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,60-64,23,5.7
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,60-64,64,8
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,65-69,64,16.9
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,65-69,30,7.6
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,65-69,94,12.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,70-74,80,25.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,70-74,51,15.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,70-74,131,20.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,75-79,96,36.5
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,75-79,70,21
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,75-79,166,27.9
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,80-84,141,81.5
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,80-84,137,52.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,80-84,278,63.8
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,85-89,120,128.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,85-89,190,97.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,85-89,310,107.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,90-94,72,258.1
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,90-94,192,209
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,90-94,264,220.5
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,95 e più,21,392.5
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,95 e più,74,353.2
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,95 e più,95,361.2
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi,Totale,700,11.2
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Femmine,Totale,805,12.3
2015,7,Provincia,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,Totale,1505,11.8
2015,8,Provincia,Imperia,Maschi,0-4,2,0.5
2015,8,Provincia,Imperia,Femmine,0-4,1,0.3
2015,8,Provincia,Imperia,Maschi e femmine,0-4,3,0.4
2015,8,Provincia,Imperia,Maschi,9-May,1,0.2
2015,8,Provincia,Imperia,Femmine,9-May,1,0.2
2015,8,Provincia,Imperia,Maschi e femmine,9-May,2,0.2
2015,8,Provincia,Imperia,Maschi,14-Oct,2,0.4
2015,8,Provincia,Imperia,Femmine,14-Oct,0,0
2015,8,Provincia,Imperia,Maschi e femmine,14-Oct,2,0.2
2015,8,Provincia,Imperia,Maschi,15-19,3,0.6
2015,8,Provincia,Imperia,Femmine,15-19,1,0.2
2015,8,Provincia,Imperia,Maschi e femmine,15-19,4,0.4
2015,8,Provincia,Imperia,Maschi,20-24,1,0.2
2015,8,Provincia,Imperia,Femmine,20-24,0,0
2015,8,Provincia,Imperia,Maschi e femmine,20-24,1,0.1
2015,8,Provincia,Imperia,Maschi,25-29,1,0.2
2015,8,Provincia,Imperia,Femmine,25-29,1,0.2
2015,8,Provincia,Imperia,Maschi e femmine,25-29,2,0.2
2015,8,Provincia,Imperia,Maschi,30-34,4,0.7
2015,8,Provincia,Imperia,Femmine,30-34,0,0
2015,8,Provincia,Imperia,Maschi e femmine,30-34,4,0.4
2015,8,Provincia,Imperia,Maschi,35-39,6,1
2015,8,Provincia,Imperia,Femmine,35-39,2,0.3
2015,8,Provincia,Imperia,Maschi e femmine,35-39,8,0.6
2015,8,Provincia,Imperia,Maschi,40-44,9,1.1
2015,8,Provincia,Imperia,Femmine,40-44,4,0.5
2015,8,Provincia,Imperia,Maschi e femmine,40-44,13,0.8
2015,8,Provincia,Imperia,Maschi,45-49,25,2.9
2015,8,Provincia,Imperia,Femmine,45-49,10,1.1
2015,8,Provincia,Imperia,Maschi e femmine,45-49,35,2
2015,8,Provincia,Imperia,Maschi,50-54,28,3.2
2015,8,Provincia,Imperia,Femmine,50-54,22,2.5
2015,8,Provincia,Imperia,Maschi e femmine,50-54,50,2.8
2015,8,Provincia,Imperia,Maschi,55-59,27,3.6
2015,8,Provincia,Imperia,Femmine,55-59,30,3.8
2015,8,Provincia,Imperia,Maschi e femmine,55-59,57,3.7
2015,8,Provincia,Imperia,Maschi,60-64,56,8.5
2015,8,Provincia,Imperia,Femmine,60-64,33,4.6
2015,8,Provincia,Imperia,Maschi e femmine,60-64,89,6.4
2015,8,Provincia,Imperia,Maschi,65-69,93,13.6
2015,8,Provincia,Imperia,Femmine,65-69,54,6.9
2015,8,Provincia,Imperia,Maschi e femmine,65-69,147,10
2015,8,Provincia,Imperia,Maschi,70-74,137,23
2015,8,Provincia,Imperia,Femmine,70-74,81,11.6
2015,8,Provincia,Imperia,Maschi e femmine,70-74,218,16.8
2015,8,Provincia,Imperia,Maschi,75-79,209,37.1
2015,8,Provincia,Imperia,Femmine,75-79,166,23
2015,8,Provincia,Imperia,Maschi e femmine,75-79,375,29.2
2015,8,Provincia,Imperia,Maschi,80-84,280,72.3
2015,8,Provincia,Imperia,Femmine,80-84,273,46.6
2015,8,Provincia,Imperia,Maschi e femmine,80-84,553,56.8
2015,8,Provincia,Imperia,Maschi,85-89,246,117.5
2015,8,Provincia,Imperia,Femmine,85-89,387,97.4
2015,8,Provincia,Imperia,Maschi e femmine,85-89,633,104.3
2015,8,Provincia,Imperia,Maschi,90-94,173,248.6
2015,8,Provincia,Imperia,Femmine,90-94,354,178.2
2015,8,Provincia,Imperia,Maschi e femmine,90-94,527,196.5
2015,8,Provincia,Imperia,Maschi,95 e più,41,358.1
2015,8,Provincia,Imperia,Femmine,95 e più,175,388
2015,8,Provincia,Imperia,Maschi e femmine,95 e più,216,382
2015,8,Provincia,Imperia,Maschi,Totale,1344,13
2015,8,Provincia,Imperia,Femmine,Totale,1595,14.2
2015,8,Provincia,Imperia,Maschi e femmine,Totale,2939,13.6
2015,9,Provincia,Savona,Maschi,0-4,1,0.2
2015,9,Provincia,Savona,Femmine,0-4,3,0.6
2015,9,Provincia,Savona,Maschi e femmine,0-4,4,0.4
2015,9,Provincia,Savona,Maschi,9-May,0,0
2015,9,Provincia,Savona,Femmine,9-May,0,0
2015,9,Provincia,Savona,Maschi e femmine,9-May,0,0
2015,9,Provincia,Savona,Maschi,14-Oct,1,0.2
2015,9,Provincia,Savona,Femmine,14-Oct,2,0.4
2015,9,Provincia,Savona,Maschi e femmine,14-Oct,3,0.3
2015,9,Provincia,Savona,Maschi,15-19,1,0.2
2015,9,Provincia,Savona,Femmine,15-19,0,0
2015,9,Provincia,Savona,Maschi e femmine,15-19,1,0.1
2015,9,Provincia,Savona,Maschi,20-24,3,0.5
2015,9,Provincia,Savona,Femmine,20-24,0,0
2015,9,Provincia,Savona,Maschi e femmine,20-24,3,0.3
2015,9,Provincia,Savona,Maschi,25-29,5,0.8
2015,9,Provincia,Savona,Femmine,25-29,2,0.3
2015,9,Provincia,Savona,Maschi e femmine,25-29,7,0.6
2015,9,Provincia,Savona,Maschi,30-34,2,0.3
2015,9,Provincia,Savona,Femmine,30-34,1,0.2
2015,9,Provincia,Savona,Maschi e femmine,30-34,3,0.2
2015,9,Provincia,Savona,Maschi,35-39,6,0.8
2015,9,Provincia,Savona,Femmine,35-39,3,0.4
2015,9,Provincia,Savona,Maschi e femmine,35-39,9,0.6
2015,9,Provincia,Savona,Maschi,40-44,11,1.1
2015,9,Provincia,Savona,Femmine,40-44,5,0.5
2015,9,Provincia,Savona,Maschi e femmine,40-44,16,0.8
2015,9,Provincia,Savona,Maschi,45-49,21,1.8
2015,9,Provincia,Savona,Femmine,45-49,25,2.1
2015,9,Provincia,Savona,Maschi e femmine,45-49,46,1.9
2015,9,Provincia,Savona,Maschi,50-54,50,4.4
2015,9,Provincia,Savona,Femmine,50-54,17,1.5
2015,9,Provincia,Savona,Maschi e femmine,50-54,67,2.9
2015,9,Provincia,Savona,Maschi,55-59,52,5.5
2015,9,Provincia,Savona,Femmine,55-59,22,2.2
2015,9,Provincia,Savona,Maschi e femmine,55-59,74,3.8
2015,9,Provincia,Savona,Maschi,60-64,65,7.6
2015,9,Provincia,Savona,Femmine,60-64,36,3.9
2015,9,Provincia,Savona,Maschi e femmine,60-64,101,5.7
2015,9,Provincia,Savona,Maschi,65-69,129,14.3
2015,9,Provincia,Savona,Femmine,65-69,80,7.7
2015,9,Provincia,Savona,Maschi e femmine,65-69,209,10.8
2015,9,Provincia,Savona,Maschi,70-74,171,21.5
2015,9,Provincia,Savona,Femmine,70-74,130,13.4
2015,9,Provincia,Savona,Maschi e femmine,70-74,301,17
2015,9,Provincia,Savona,Maschi,75-79,332,43.2
2015,9,Provincia,Savona,Femmine,75-79,231,23.7
2015,9,Provincia,Savona,Maschi e femmine,75-79,563,32.3
2015,9,Provincia,Savona,Maschi,80-84,364,69
2015,9,Provincia,Savona,Femmine,80-84,368,46.1
2015,9,Provincia,Savona,Maschi e femmine,80-84,732,55.2
2015,9,Provincia,Savona,Maschi,85-89,394,136
2015,9,Provincia,Savona,Femmine,85-89,517,94.6
2015,9,Provincia,Savona,Maschi e femmine,85-89,911,108.9
2015,9,Provincia,Savona,Maschi,90-94,250,251
2015,9,Provincia,Savona,Femmine,90-94,490,182.2
2015,9,Provincia,Savona,Maschi e femmine,90-94,740,200.8
2015,9,Provincia,Savona,Maschi,95 e più,66,428.6
2015,9,Provincia,Savona,Femmine,95 e più,220,303
2015,9,Provincia,Savona,Maschi e femmine,95 e più,286,325
2015,9,Provincia,Savona,Maschi,Totale,1924,14.3
2015,9,Provincia,Savona,Femmine,Totale,2152,14.6
2015,9,Provincia,Savona,Maschi e femmine,Totale,4076,14.5
2015,10,Provincia,Genova,Maschi,0-4,7,0.4
2015,10,Provincia,Genova,Femmine,0-4,11,0.7
2015,10,Provincia,Genova,Maschi e femmine,0-4,18,0.6
2015,10,Provincia,Genova,Maschi,9-May,2,0.1
2015,10,Provincia,Genova,Femmine,9-May,0,0
2015,10,Provincia,Genova,Maschi e femmine,9-May,2,0.1
2015,10,Provincia,Genova,Maschi,14-Oct,0,0
2015,10,Provincia,Genova,Femmine,14-Oct,3,0.2
2015,10,Provincia,Genova,Maschi e femmine,14-Oct,3,0.1
2015,10,Provincia,Genova,Maschi,15-19,5,0.3
2015,10,Provincia,Genova,Femmine,15-19,2,0.1
2015,10,Provincia,Genova,Maschi e femmine,15-19,7,0.2
2015,10,Provincia,Genova,Maschi,20-24,12,0.6
2015,10,Provincia,Genova,Femmine,20-24,3,0.2
2015,10,Provincia,Genova,Maschi e femmine,20-24,15,0.4
2015,10,Provincia,Genova,Maschi,25-29,3,0.2
2015,10,Provincia,Genova,Femmine,25-29,3,0.2
2015,10,Provincia,Genova,Maschi e femmine,25-29,6,0.2
2015,10,Provincia,Genova,Maschi,30-34,8,0.4
2015,10,Provincia,Genova,Femmine,30-34,8,0.4
2015,10,Provincia,Genova,Maschi e femmine,30-34,16,0.4
2015,10,Provincia,Genova,Maschi,35-39,19,0.8
2015,10,Provincia,Genova,Femmine,35-39,11,0.4
2015,10,Provincia,Genova,Maschi e femmine,35-39,30,0.6
2015,10,Provincia,Genova,Maschi,40-44,26,0.8
2015,10,Provincia,Genova,Femmine,40-44,27,0.8
2015,10,Provincia,Genova,Maschi e femmine,40-44,53,0.8
2015,10,Provincia,Genova,Maschi,45-49,57,1.7
2015,10,Provincia,Genova,Femmine,45-49,41,1.2
2015,10,Provincia,Genova,Maschi e femmine,45-49,98,1.4
2015,10,Provincia,Genova,Maschi,50-54,99,3
2015,10,Provincia,Genova,Femmine,50-54,62,1.7
2015,10,Provincia,Genova,Maschi e femmine,50-54,161,2.3
2015,10,Provincia,Genova,Maschi,55-59,179,6.1
2015,10,Provincia,Genova,Femmine,55-59,110,3.5
2015,10,Provincia,Genova,Maschi e femmine,55-59,289,4.8
2015,10,Provincia,Genova,Maschi,60-64,246,9.4
2015,10,Provincia,Genova,Femmine,60-64,154,5.3
2015,10,Provincia,Genova,Maschi e femmine,60-64,400,7.3
2015,10,Provincia,Genova,Maschi,65-69,393,14.2
2015,10,Provincia,Genova,Femmine,65-69,216,6.8
2015,10,Provincia,Genova,Maschi e femmine,65-69,609,10.3
2015,10,Provincia,Genova,Maschi,70-74,519,22.6
2015,10,Provincia,Genova,Femmine,70-74,388,13.8
2015,10,Provincia,Genova,Maschi e femmine,70-74,907,17.8
2015,10,Provincia,Genova,Maschi,75-79,884,40.5
2015,10,Provincia,Genova,Femmine,75-79,625,21.2
2015,10,Provincia,Genova,Maschi e femmine,75-79,1509,29.4
2015,10,Provincia,Genova,Maschi,80-84,1122,73.7
2015,10,Provincia,Genova,Femmine,80-84,1143,47.1
2015,10,Provincia,Genova,Maschi e femmine,80-84,2265,57.3
2015,10,Provincia,Genova,Maschi,85-89,1131,128.2
2015,10,Provincia,Genova,Femmine,85-89,1691,95.3
2015,10,Provincia,Genova,Maschi e femmine,85-89,2822,106.2
2015,10,Provincia,Genova,Maschi,90-94,710,220.8
2015,10,Provincia,Genova,Femmine,90-94,1481,172.4
2015,10,Provincia,Genova,Maschi e femmine,90-94,2191,185.6
2015,10,Provincia,Genova,Maschi,95 e più,239,448
2015,10,Provincia,Genova,Femmine,95 e più,726,314.1
2015,10,Provincia,Genova,Maschi e femmine,95 e più,965,339.2
2015,10,Provincia,Genova,Maschi,Totale,5661,13.9
2015,10,Provincia,Genova,Femmine,Totale,6705,14.8
2015,10,Provincia,Genova,Maschi e femmine,Totale,12366,14.4
2015,11,Provincia,La Spezia,Maschi,0-4,2,0.5
2015,11,Provincia,La Spezia,Femmine,0-4,3,0.8
2015,11,Provincia,La Spezia,Maschi e femmine,0-4,5,0.6
2015,11,Provincia,La Spezia,Maschi,9-May,0,0
2015,11,Provincia,La Spezia,Femmine,9-May,1,0.2
2015,11,Provincia,La Spezia,Maschi e femmine,9-May,1,0.1
2015,11,Provincia,La Spezia,Maschi,14-Oct,3,0.7
2015,11,Provincia,La Spezia,Femmine,14-Oct,0,0
2015,11,Provincia,La Spezia,Maschi e femmine,14-Oct,3,0.3
2015,11,Provincia,La Spezia,Maschi,15-19,3,0.7
2015,11,Provincia,La Spezia,Femmine,15-19,2,0.5
2015,11,Provincia,La Spezia,Maschi e femmine,15-19,5,0.6
2015,11,Provincia,La Spezia,Maschi,20-24,0,0
2015,11,Provincia,La Spezia,Femmine,20-24,2,0.5
2015,11,Provincia,La Spezia,Maschi e femmine,20-24,2,0.2
2015,11,Provincia,La Spezia,Maschi,25-29,1,0.2
2015,11,Provincia,La Spezia,Femmine,25-29,0,0
2015,11,Provincia,La Spezia,Maschi e femmine,25-29,1,0.1
2015,11,Provincia,La Spezia,Maschi,30-34,2,0.3
2015,11,Provincia,La Spezia,Femmine,30-34,2,0.4
2015,11,Provincia,La Spezia,Maschi e femmine,30-34,4,0.4
2015,11,Provincia,La Spezia,Maschi,35-39,8,1.2
2015,11,Provincia,La Spezia,Femmine,35-39,1,0.1
2015,11,Provincia,La Spezia,Maschi e femmine,35-39,9,0.7
2015,11,Provincia,La Spezia,Maschi,40-44,17,2
2015,11,Provincia,La Spezia,Femmine,40-44,2,0.2
2015,11,Provincia,La Spezia,Maschi e femmine,40-44,19,1.1
2015,11,Provincia,La Spezia,Maschi,45-49,9,1
2015,11,Provincia,La Spezia,Femmine,45-49,12,1.3
2015,11,Provincia,La Spezia,Maschi e femmine,45-49,21,1.1
2015,11,Provincia,La Spezia,Maschi,50-54,28,3.1
2015,11,Provincia,La Spezia,Femmine,50-54,23,2.5
2015,11,Provincia,La Spezia,Maschi e femmine,50-54,51,2.8
2015,11,Provincia,La Spezia,Maschi,55-59,44,5.9
2015,11,Provincia,La Spezia,Femmine,55-59,24,3.1
2015,11,Provincia,La Spezia,Maschi e femmine,55-59,68,4.5
2015,11,Provincia,La Spezia,Maschi,60-64,56,8.7
2015,11,Provincia,La Spezia,Femmine,60-64,34,4.9
2015,11,Provincia,La Spezia,Maschi e femmine,60-64,90,6.7
2015,11,Provincia,La Spezia,Maschi,65-69,80,11.2
2015,11,Provincia,La Spezia,Femmine,65-69,44,5.7
2015,11,Provincia,La Spezia,Maschi e femmine,65-69,124,8.3
2015,11,Provincia,La Spezia,Maschi,70-74,137,22.9
2015,11,Provincia,La Spezia,Femmine,70-74,69,9.8
2015,11,Provincia,La Spezia,Maschi e femmine,70-74,206,15.9
2015,11,Provincia,La Spezia,Maschi,75-79,221,40.5
2015,11,Provincia,La Spezia,Femmine,75-79,133,19
2015,11,Provincia,La Spezia,Maschi e femmine,75-79,354,28.4
2015,11,Provincia,La Spezia,Maschi,80-84,239,62
2015,11,Provincia,La Spezia,Femmine,80-84,258,44.2
2015,11,Provincia,La Spezia,Maschi e femmine,80-84,497,51.3
2015,11,Provincia,La Spezia,Maschi,85-89,313,135.9
2015,11,Provincia,La Spezia,Femmine,85-89,456,100.2
2015,11,Provincia,La Spezia,Maschi e femmine,85-89,769,112.2
2015,11,Provincia,La Spezia,Maschi,90-94,183,217.9
2015,11,Provincia,La Spezia,Femmine,90-94,419,174.6
2015,11,Provincia,La Spezia,Maschi e femmine,90-94,602,185.8
2015,11,Provincia,La Spezia,Maschi,95 e più,54,412.2
2015,11,Provincia,La Spezia,Femmine,95 e più,202,330.1
2015,11,Provincia,La Spezia,Maschi e femmine,95 e più,256,344.5
2015,11,Provincia,La Spezia,Maschi,Totale,1400,13.2
2015,11,Provincia,La Spezia,Femmine,Totale,1687,14.7
2015,11,Provincia,La Spezia,Maschi e femmine,Totale,3087,13.9
2015,12,Provincia,Varese,Maschi,0-4,8,0.4
2015,12,Provincia,Varese,Femmine,0-4,10,0.5
2015,12,Provincia,Varese,Maschi e femmine,0-4,18,0.5
2015,12,Provincia,Varese,Maschi,9-May,1,0
2015,12,Provincia,Varese,Femmine,9-May,0,0
2015,12,Provincia,Varese,Maschi e femmine,9-May,1,0
2015,12,Provincia,Varese,Maschi,14-Oct,2,0.1
2015,12,Provincia,Varese,Femmine,14-Oct,1,0
2015,12,Provincia,Varese,Maschi e femmine,14-Oct,3,0.1
2015,12,Provincia,Varese,Maschi,15-19,6,0.3
2015,12,Provincia,Varese,Femmine,15-19,3,0.2
2015,12,Provincia,Varese,Maschi e femmine,15-19,9,0.2
2015,12,Provincia,Varese,Maschi,20-24,9,0.4
2015,12,Provincia,Varese,Femmine,20-24,2,0.1
2015,12,Provincia,Varese,Maschi e femmine,20-24,11,0.3
2015,12,Provincia,Varese,Maschi,25-29,7,0.3
2015,12,Provincia,Varese,Femmine,25-29,5,0.2
2015,12,Provincia,Varese,Maschi e femmine,25-29,12,0.3
2015,12,Provincia,Varese,Maschi,30-34,7,0.3
2015,12,Provincia,Varese,Femmine,30-34,6,0.2
2015,12,Provincia,Varese,Maschi e femmine,30-34,13,0.3
2015,12,Provincia,Varese,Maschi,35-39,25,0.8
2015,12,Provincia,Varese,Femmine,35-39,11,0.4
2015,12,Provincia,Varese,Maschi e femmine,35-39,36,0.6
2015,12,Provincia,Varese,Maschi,40-44,44,1.2
2015,12,Provincia,Varese,Femmine,40-44,23,0.6
2015,12,Provincia,Varese,Maschi e femmine,40-44,67,0.9
2015,12,Provincia,Varese,Maschi,45-49,62,1.6
2015,12,Provincia,Varese,Femmine,45-49,49,1.3
2015,12,Provincia,Varese,Maschi e femmine,45-49,111,1.5
2015,12,Provincia,Varese,Maschi,50-54,98,2.8
2015,12,Provincia,Varese,Femmine,50-54,48,1.4
2015,12,Provincia,Varese,Maschi e femmine,50-54,146,2.1
2015,12,Provincia,Varese,Maschi,55-59,140,5
2015,12,Provincia,Varese,Femmine,55-59,82,2.8
2015,12,Provincia,Varese,Maschi e femmine,55-59,222,3.8
2015,12,Provincia,Varese,Maschi,60-64,212,8.2
2015,12,Provincia,Varese,Femmine,60-64,128,4.6
2015,12,Provincia,Varese,Maschi e femmine,60-64,340,6.3
2015,12,Provincia,Varese,Maschi,65-69,352,13.7
2015,12,Provincia,Varese,Femmine,65-69,209,7.3
2015,12,Provincia,Varese,Maschi e femmine,65-69,561,10.3
2015,12,Provincia,Varese,Maschi,70-74,423,20.4
2015,12,Provincia,Varese,Femmine,70-74,268,11.1
2015,12,Provincia,Varese,Maschi e femmine,70-74,691,15.4
2015,12,Provincia,Varese,Maschi,75-79,691,36.5
2015,12,Provincia,Varese,Femmine,75-79,518,21.6
2015,12,Provincia,Varese,Maschi e femmine,75-79,1209,28.2
2015,12,Provincia,Varese,Maschi,80-84,807,67.1
2015,12,Provincia,Varese,Femmine,80-84,788,42.9
2015,12,Provincia,Varese,Maschi e femmine,80-84,1595,52.5
2015,12,Provincia,Varese,Maschi,85-89,815,135.7
2015,12,Provincia,Varese,Femmine,85-89,1119,89.3
2015,12,Provincia,Varese,Maschi e femmine,85-89,1934,104.4
2015,12,Provincia,Varese,Maschi,90-94,473,237.9
2015,12,Provincia,Varese,Femmine,90-94,1099,184.7
2015,12,Provincia,Varese,Maschi e femmine,90-94,1572,198
2015,12,Provincia,Varese,Maschi,95 e più,102,361.1
2015,12,Provincia,Varese,Femmine,95 e più,502,336.7
2015,12,Provincia,Varese,Maschi e femmine,95 e più,604,340.6
2015,12,Provincia,Varese,Maschi,Totale,4284,9.9
2015,12,Provincia,Varese,Femmine,Totale,4871,10.6
2015,12,Provincia,Varese,Maschi e femmine,Totale,9155,10.3
2015,13,Provincia,Como,Maschi,0-4,8,0.6
2015,13,Provincia,Como,Femmine,0-4,8,0.6
2015,13,Provincia,Como,Maschi e femmine,0-4,16,0.6
2015,13,Provincia,Como,Maschi,9-May,0,0
2015,13,Provincia,Como,Femmine,9-May,2,0.1
2015,13,Provincia,Como,Maschi e femmine,9-May,2,0.1
2015,13,Provincia,Como,Maschi,14-Oct,1,0.1
2015,13,Provincia,Como,Femmine,14-Oct,0,0
2015,13,Provincia,Como,Maschi e femmine,14-Oct,1,0
